playerRanking,gamesPlayed,minutesPlayed,effectiveFieldGoalPercentage,trueShootingPercentage,offensiveReboundsPercentage,defensiveReboundsPercentage,reboundsPercentage,assistsToTurnoversRatio,assistsRatio,turnoversRatio,twoPointAttemptsRatio,threePointAttemptsRatio,freeThrowsRate,possesions,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
58,2.0,10.058333333333334,21.4%,31.7%,0%,6.1%,2.6%,1.0,16.8%,16.8%,25.3%,33.7%,28.6%,5.9,CLW,"SWIETONSKI, TOMASZ",24.0,,SOP,PRO,Arka Gdynia,https://media-cdn.incrowdsports.com/210fa2fa-3529-400d-8d3f-9174a22ad1a8.png
58,4.0,15.333333333333334,16.7%,21.2%,0%,2%,1%,2.2,28.2%,12.5%,31.4%,25.1%,11.1%,8.0,004231,"THOMAS, TOREY",27.0,,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
87,1.0,4.633333333333334,0%,0%,0%,0%,0%,0.0,0%,66.7%,33.3%,0%,0%,3.0,AOC,"APOSTOLIDIS, GEORGIOS",29.0,,PAO;OLY;PAN,PBC;OLY;PAO,PAOK BC;Olympiacos Piraeus;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/b74f8a63-709a-469a-8c3e-9431c2b024a7.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
87,1.0,3.0,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,KLF,"ATHANASOULAS, IOANNIS",18.0,,AEK,AEK,AEK Athens,https://media-cdn.incrowdsports.com/b51b0af8-ac03-4093-8858-9b4d71830fe7.png
87,7.0,2.369047619047619,33.3%,33.3%,0%,0%,0%,0.5,16.7%,33.3%,33.3%,16.7%,0%,0.9,010798,"AVDALAS, NEOKLIS",16.0,https://media-cdn.incrowdsports.com/cc58c3f5-f7b2-4f6c-b03f-f3f67fb85e84.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
87,10.0,19.093333333333334,33.6%,34.5%,7.8%,10%,8.8%,0.4,9.1%,23.3%,41.6%,23.3%,9.4%,9.9,AEB,"BARAK, PELEG",28.0,,JER,HAP,Hapoel Jerusalem Basketball Club,https://media-cdn.incrowdsports.com/8058e0c5-3042-45e1-9423-f93f33c54576.png
87,2.0,1.25,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,JDB,"BLANCHOT, JULIEN",20.0,,PAU,PAU,Elan Bearnais Pau-Lacq-Orthez,https://media-cdn.incrowdsports.com/4550b11c-3680-44b2-a512-f0b4ff304b59.png
87,5.0,4.95,0%,15.1%,5%,13.3%,9.4%,0.0,0%,13.1%,52.4%,0%,150%,1.5,KZR,"BRUTTINI, DAVIDE",19.0,,FOR,FOR,Fortitudo Pallacanestro Bologna 103,https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png
87,6.0,3.6277777777777778,33.3%,25.8%,5.3%,6.3%,5.8%,0.0,0%,0%,77.3%,0%,66.7%,0.6,KKI,"BUTKEVICIUS, POVILAS",24.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
87,1.0,1.0166666666666666,0%,0%,0%,0%,0%,0.0,0%,33.3%,33.3%,33.3%,0%,3.0,001712,"DAINYS, EVALDAS",27.0,,LIE,LIE,Rytas Vilnius,https://media-cdn.incrowdsports.com/894a55c9-4a15-40b0-a1b0-b0aec2ce3592.png
87,3.0,5.333333333333333,33.3%,33.3%,9.1%,21.1%,14.7%,0.0,0%,25%,75%,0%,0%,2.7,BCI,"DAL, NEDIM",26.0,,LJU,LJU,KK Cedevita Olimpija,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png
87,3.0,6.233333333333333,0%,0%,0%,12.1%,6.4%,0.7,22.2%,33.3%,33.3%,11.1%,0%,3.0,010750,"DE LARREA, SERGIO",18.0,https://media-cdn.incrowdsports.com/23ea1ad3-e859-42ed-827b-b250fff01f2e.png,PAM,VBC,Valencia Basket,https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png
87,2.0,2.7583333333333333,0%,0%,22.3%,53.7%,39.7%,0.0,0%,100%,0%,0%,0%,1.5,005282,"DIAMANTAKOS, GEORGIOS",19.0,,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
87,2.0,1.3083333333333333,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,001302,"DRELIOZIS, PRODOMOS",33.0,,NIO,PNI,Panionios BC,https://media-cdn.incrowdsports.com/5f64c239-cf4f-4c16-8952-039e709b5474.png
87,1.0,2.566666666666667,0%,0%,0%,0%,0%,0.0,0%,33.3%,0%,66.7%,0%,3.0,003238,"GARCIA, ANGEL LUIS ",22.0,,MAL,UNI,Unicaja Malaga,https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
87,10.0,5.991666666666666,20.8%,27.2%,4%,10.6%,7.2%,2.0,12.6%,6.3%,6.3%,69.3%,16.7%,1.6,004324,"GORBENKO, SERGIY",28.0,,NIK,BUD,BC Budivelnyk,https://media-cdn.incrowdsports.com/ab78a31f-a024-4877-bb79-54bd09dfa99d.png
87,5.0,2.7233333333333336,25%,25%,0%,0%,0%,0.0,0%,0%,33.3%,66.7%,0%,1.2,ASC,"GRIMAU, JORDI",22.0,,BAR;BAS,FCB;BKN,FC Barcelona;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
87,2.0,11.816666666666666,33.3%,33.3%,0%,6%,2.8%,0.0,0%,0%,100%,0%,0%,3.0,004996,"GUVEN, EGEMEN",26.0,https://media-cdn.incrowdsports.com/e294139e-8e83-479a-b4b8-71f65466badd.png,KSK;IST,KSK;EFS,Karsiyaka Spor Kulubu;Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/d4b8a6ca-e46f-4fc2-acc2-5cc7368f7a88.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
87,15.0,6.989999999999999,33.3%,34.6%,8%,8.4%,8.2%,0.5,7.4%,14.7%,41.7%,31.9%,13.3%,2.7,AEN,"HENRY, WAYNE",26.0,,LON,LON,London Towers,https://media-cdn.incrowdsports.com/58ce7476-0e2c-44c3-b48d-1e9c42f6b2ff.png
87,3.0,3.3277777777777775,0%,0%,0%,0%,0%,1.0,33.3%,33.3%,33.3%,0%,0%,1.0,001863,"IAROCHEVITCH, IOANN",21.0,,CHA,CHA,Spirou Charleroi,https://media-cdn.incrowdsports.com/fe2c3484-72ab-463e-bda7-587b5e980e37.png
87,2.0,3.6166666666666667,0%,17.4%,17.6%,0%,9.4%,0.0,0%,41%,41%,0%,100%,2.4,001373,"JONES, DWAYNE",25.0,,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
87,1.0,16.0,40%,31.6%,0%,0%,0%,0.0,0%,32.2%,32.2%,21.5%,60%,9.3,BTJ,"KAZEVICIUS, SAULIUS",27.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
87,1.0,1.25,0%,0%,0%,0%,0%,0.0,0%,0%,100%,0%,0%,2.0,AQH,"KOMANIDIC-ANTONIADIS, GEORGE",,,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
87,9.0,4.442592592592593,50%,50%,0%,0%,0%,0.2,9.1%,36.4%,36.4%,18.2%,0%,1.2,LEA,"KOSTRZEWSKI, MATEUSZ",25.0,,SOP;ZGO,PRO;TUR,Arka Gdynia;PGE Turow Zgorzelec,https://media-cdn.incrowdsports.com/210fa2fa-3529-400d-8d3f-9174a22ad1a8.png;https://media-cdn.incrowdsports.com/e7418d03-ac8e-4c67-a440-c49f51a13d3f.png
87,1.0,5.966666666666667,0%,0%,0%,23.1%,10.5%,0.0,0%,0%,0%,100%,0%,1.0,AEP,"LATTIBEAUDIERE, MARTIN",25.0,,LON,LON,London Towers,https://media-cdn.incrowdsports.com/58ce7476-0e2c-44c3-b48d-1e9c42f6b2ff.png
87,9.0,4.487037037037037,60%,55.3%,18.4%,2.9%,10.4%,0.0,0%,25.4%,63.5%,0%,40%,1.8,002073,"LAZAREV, IVAN",25.0,,CSK,CSK,CSKA Moscow,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
87,2.0,3.808333333333333,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,006463,"MAGRO, DANIELE",28.0,,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
87,1.0,5.083333333333333,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,001062,"MBAYE, PAPA",23.0,,BAR,FCB,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
87,2.0,2.225,0%,0%,31%,0%,14.6%,0.0,0%,0%,66.7%,33.3%,0%,1.5,LWB,"METREVELI, NIKA",18.0,,SIE,MPS,Montepaschi Siena,https://media-cdn.incrowdsports.com/1d94a55f-b8c7-459c-951e-8177f5f3eebe.png
87,1.0,4.833333333333333,0%,0%,57.1%,0%,28.5%,0.0,0%,33.3%,66.7%,0%,0%,3.0,003931,"NELSON, REEVES",20.0,,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
87,1.0,2.8833333333333333,0%,26.6%,0%,0%,0%,0.0,0%,34.7%,34.7%,0%,200%,2.9,008807,"NENADIC, NEMANJA",25.0,https://media-cdn.incrowdsports.com/e9864096-1c7e-456f-bf51-992023093f56.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
87,2.0,6.375,25%,25%,15.9%,0%,8.5%,0.0,0%,0%,66.7%,33.3%,0%,3.0,KMR,"ONER, CANER",18.0,,ULK,ULK,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
87,4.0,7.375,50%,50.6%,0%,4.6%,2.4%,0.5,7.8%,15.5%,15.5%,54.3%,22.2%,3.2,ARX,"PASTAL, VALENTIN",20.0,,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
87,1.0,8.0,0%,0%,13.4%,0%,6.3%,0.0,34.7%,0%,34.7%,0%,200%,2.9,BSD,"PUSIC, VEDRAN",16.0,,FOR,FOR,Fortitudo Pallacanestro Bologna 103,https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png
87,1.0,3.25,0%,0%,0%,0%,0%,0.0,0%,0%,50%,50%,0%,2.0,JYC,"RAMELLI, RUDOLPH PHILLIP",23.0,,FOR,FOR,Fortitudo Pallacanestro Bologna 103,https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png
87,6.0,4.611111111111112,33.3%,33.3%,4%,0%,1.9%,1.5,21.4%,14.3%,50%,14.3%,0%,2.3,AVZ,"ROTSAERT, SAM",19.0,,OOS,OOS,Basketball Club Oostende,https://media-cdn.incrowdsports.com/b54070c4-f3f6-491b-a77d-a8cb062944de.png
87,6.0,4.5777777777777775,40.9%,37.9%,4.7%,14.4%,9.5%,3.0,30.2%,10.1%,35.2%,20.1%,18.2%,3.3,AXD,"SHUSHAKOV, VYACHESLAV",28.0,,PEM,PEM,PBC Ural Great Perm,https://media-cdn.incrowdsports.com/09641ca8-beb4-404f-b37b-a6019ab2337c.png
87,3.0,11.833333333333334,25%,36.9%,3%,7.6%,5.1%,0.0,0%,29.1%,34.9%,23.3%,50%,5.7,LBO,"SIMS, ALVIN",31.0,,PAU,PAU,Elan Bearnais Pau-Lacq-Orthez,https://media-cdn.incrowdsports.com/4550b11c-3680-44b2-a512-f0b4ff304b59.png
87,1.0,3.783333333333333,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,KSP,"TATAROUNIS, ARIS",19.0,,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
87,3.0,1.627777777777778,0%,0%,0%,0%,0%,0.0,0%,25%,50%,25%,0%,1.3,012415,"TUNCA, MELIH",18.0,https://media-cdn.incrowdsports.com/84131a4c-7cf1-4e32-858e-dd854de48c6d.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
87,5.0,4.626666666666667,0%,0%,8.2%,5.7%,7.2%,0.0,0%,50%,0%,50%,0%,0.8,CKZ,"VANUZZO, MANUEL",39.0,,SAS,DSS,Polisportiva Dinamo,https://media-cdn.incrowdsports.com/f2916aea-9c1a-46ff-aa3a-04765cb2a60e.png
87,3.0,12.588888888888889,33.3%,38.8%,3.7%,6.6%,5.2%,0.7,17.5%,26.2%,43.7%,8.7%,16.7%,3.8,AVF,"ZANELLI, FABIO",25.0,,PES,PES,Scavolini Pesaro,https://media-cdn.incrowdsports.com/4ea03b00-c6e0-455c-88a6-cf86640a8dd8.png
127,4.0,3.0625,0%,31.5%,0%,40.8%,21.3%,0.0,0%,17.4%,52.1%,0%,133.3%,1.4,CDD,"AKA, JONATHAN",19.0,,ASV;PAU,ASV;PAU,LDLC ASVEL Villeurbanne;Elan Bearnais Pau-Lacq-Orthez,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/4550b11c-3680-44b2-a512-f0b4ff304b59.png
127,3.0,5.572222222222222,100%,82%,0%,0%,0%,0.0,0%,45%,45%,0%,50%,1.5,003945,"APIC, DRAGAN",22.0,,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
127,2.0,1.2916666666666667,0%,0%,45.5%,0%,23.6%,0.0,0%,0%,100%,0%,0%,1.0,AVS,"ARZALLUS, ASIER",21.0,,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
127,2.0,1.725,0%,0%,0%,0%,0%,0.0,0%,100%,0%,0%,0%,1.0,AEI,"AUSTIN, NEVILLE ",32.0,,LON,LON,London Towers,https://media-cdn.incrowdsports.com/58ce7476-0e2c-44c3-b48d-1e9c42f6b2ff.png
127,3.0,1.8944444444444446,0%,0%,0%,0%,0%,0.0,0%,0%,100%,0%,0%,0.3,009947,"BADJI, IBOU",19.0,https://media-cdn.incrowdsports.com/b744c7c6-8ecf-4f67-a78d-12de1d8234e7.png,BAR,FCB,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
127,3.0,3.266666666666667,0%,0%,12.2%,0%,6%,1.0,40%,40%,0%,20%,0%,1.7,004803,"BALASHOV, NIKITA",24.0,,TIV,LOK,Lokomotiv Kuban,https://media-cdn.incrowdsports.com/21be1b6a-84bd-4e95-b685-f5d5e60e4a86.png
127,7.0,7.821428571428571,33.3%,37.1%,3.9%,2.4%,3.2%,1.0,22.9%,22.9%,31.5%,20.1%,11.1%,5.0,BQQ,"BOUZIANE, ALI",28.0,,SOP,PRO,Arka Gdynia,https://media-cdn.incrowdsports.com/210fa2fa-3529-400d-8d3f-9174a22ad1a8.png
127,3.0,2.411111111111111,0%,0%,0%,0%,0%,0.0,0%,0%,100%,0%,0%,0.7,003509,"CALBARRO, UNAI",23.0,,BAS,CLA,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
127,1.0,1.3333333333333333,0%,0%,0%,0%,0%,0.0,0%,0%,50%,50%,0%,2.0,000273,"CASALE, GIULIO",19.0,,ROM,ROM,Pallacanestro Virtus Roma,https://media-cdn.incrowdsports.com/e5836b62-9939-4063-b5e5-cc2f5804c142.png
127,2.0,5.983333333333333,0%,0%,0%,0%,0%,0.0,33.3%,0%,33.3%,33.3%,0%,1.5,002877,"COBOS, CARLOS",22.0,,MAL,UNI,Unicaja Malaga,https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
127,2.0,1.25,0%,0%,0%,0%,0%,0.0,0%,50%,50%,0%,0%,1.0,CQW,"CORTESE, RICCARDO",20.0,,FOR,FOR,Fortitudo Pallacanestro Bologna 103,https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png
127,8.0,5.03125,66.7%,72.7%,0%,7%,3.4%,0.2,11.8%,47.4%,23.7%,11.8%,33.3%,2.1,AZP,"DARRIGAND, GAUTHIER",21.0,,PAU,PAU,Elan Bearnais Pau-Lacq-Orthez,https://media-cdn.incrowdsports.com/4550b11c-3680-44b2-a512-f0b4ff304b59.png
127,4.0,2.4541666666666666,30%,34%,11.8%,10.7%,11.2%,0.0,0%,14.5%,29.1%,43.6%,40%,1.7,002826,"DIOP, MAMADOU",22.0,,BAS,LBO,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
127,1.0,1.4666666666666666,0%,0%,0%,0%,0%,0.0,0%,100%,0%,0%,0%,2.0,AML,"DORKOFIKIS, PERIKLIS",21.0,,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
127,1.0,0.95,0%,0%,0%,0%,0%,0.0,0%,0%,100%,0%,0%,1.0,012199,"DURU, DECLAN",17.0,https://media-cdn.incrowdsports.com/8327bb54-2e3e-4d18-bcf6-92b9c294bff0.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
127,2.0,1.0,0%,0%,0%,0%,0%,0.0,0%,0%,100%,0%,0%,0.5,AVM,"FERRI, MICHELE",16.0,,PES,PES,Scavolini Pesaro,https://media-cdn.incrowdsports.com/4ea03b00-c6e0-455c-88a6-cf86640a8dd8.png
127,1.0,1.3666666666666667,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,004623,"GANKEVICH, ALEXANDER",22.0,,CSK,CSK,CSKA Moscow,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
127,2.0,8.033333333333333,33.3%,33.3%,0%,5.7%,2.9%,0.0,0%,0%,100%,0%,0%,1.5,010107,"GARUBA, SEDIQ",17.0,https://media-cdn.incrowdsports.com/f9239c46-b0d3-4c74-b13c-970624588275.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
127,2.0,5.0,0%,0%,0%,0%,0%,0.0,0%,100%,0%,0%,0%,0.5,JOD,"GAY, DAN",45.0,,FOR,FOR,Fortitudo Pallacanestro Bologna 103,https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png
127,23.0,4.060144927536232,75%,73.2%,6.5%,1.4%,4.1%,0.0,0%,10.1%,0%,81%,25%,0.4,008253,"GEORGE, JASON",21.0,https://media-cdn.incrowdsports.com/2c8bc6f6-3172-4d2b-a4f5-5c26a3da5b48.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
127,1.0,1.0,0%,0%,0%,0%,0%,0.0,0%,100%,0%,0%,0%,1.0,BAQ,"GUEDEGBE, DENAPOKA",,,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
127,4.0,2.7,0%,0%,0%,19.1%,10.5%,0.2,16.7%,66.7%,0%,16.7%,0%,1.5,008282,"ILYASOGLU, OMERCAN",21.0,https://media-cdn.incrowdsports.com/ea717fb4-dd41-47eb-9960-aa02698a9607.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
127,1.0,4.466666666666667,0%,0%,0%,33.2%,14.7%,0.0,0%,50%,50%,0%,0%,2.0,002835,"KADIR, ELISHAY",23.0,,TEL,MAC,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
127,1.0,3.25,0%,0%,0%,0%,0%,0.0,0%,100%,0%,0%,0%,1.0,KNQ,"KALAITZIDIS, DIMITRIOS",20.0,,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
127,2.0,2.2333333333333334,0%,0%,30.9%,0%,15.8%,0.0,0%,0%,50%,50%,0%,1.0,001223,"KANONIDIS, ANDREAS",17.0,,NIO,PNI,Panionios BC,https://media-cdn.incrowdsports.com/5f64c239-cf4f-4c16-8952-039e709b5474.png
127,8.0,5.216666666666667,30%,39.8%,2.7%,6.4%,4.4%,1.0,7.5%,7.5%,7.5%,67.6%,30%,1.7,001883,"KIKOWSKI, PAWEL",23.0,,LJU,LJU,KK Cedevita Olimpija,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png
127,16.0,9.76875,33.3%,37.1%,10.2%,16.3%,13.1%,0.2,8.3%,35.9%,49.7%,0%,27.8%,2.3,004512,"KRATZER, LEON",27.0,https://media-cdn.incrowdsports.com/793aeb4c-04f2-4521-b544-50802f53c32f.png,BAM;PRS,BRO;PBB,Bamberger Basketball GmbH;Paris Basketball,https://media-cdn.incrowdsports.com/85cdd43a-2bbd-4f73-b8f7-76288a5193cb.png;https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
127,2.0,2.7083333333333335,0%,0%,0%,25%,14.2%,0.0,0%,100%,0%,0%,0%,1.5,CKI,"KRUPALIJA, DAMIR",32.0,,BIL,BIL,Bilbao Basket,https://media-cdn.incrowdsports.com/eedb87e1-f3d1-46d4-bbf8-bbb25b932d6d.png
127,1.0,0.16666666666666666,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,010824,"KUBLICKAS, KAJUS",18.0,https://media-cdn.incrowdsports.com/0da669bf-07b9-4046-be89-7eb521736261.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
127,5.0,3.8899999999999997,25%,25%,0%,15.7%,8.7%,0.0,0%,20%,60%,20%,0%,1.0,005713,"KURUCS, RODIONS",19.0,https://media-cdn.incrowdsports.com/139ea7e4-4af4-4253-b02d-39936efc67cf.png,BAR,FCB,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
127,1.0,0.9166666666666666,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,006357,"MAKIEV, ALAN",26.0,,CSK,CSK,CSKA Moscow,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
127,4.0,2.908333333333333,0%,0%,12.3%,11.3%,11.8%,0.0,100%,0%,0%,0%,0%,0.2,010754,"MARI, LUCAS",18.0,https://media-cdn.incrowdsports.com/095d6a17-b7a5-42df-9675-36d880286d9c.png,PAM,VBC,Valencia Basket,https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png
127,2.0,1.5666666666666667,0%,0%,0%,0%,0%,0.0,0%,0%,0%,0%,0%,0.0,003395,"MARTINEZ, CARLOS",18.0,,BAS,LBO,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
127,4.0,8.8,38.9%,37.2%,0%,6.1%,3.4%,0.0,0%,8.5%,51%,25.5%,44.4%,2.9,AVA,"MENA, RAUL",20.0,,MAD,RMD,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
127,3.0,5.0777777777777775,0%,0%,0%,14.2%,7.2%,0.0,0%,33.3%,33.3%,33.3%,0%,1.0,001471,"MORINA, GEZIM",19.0,,LJU,UOL,KK Cedevita Olimpija,https://media-cdn.incrowdsports.com/73b33d13-570e-4e49-a9cb-fe806831eaa7.png
127,10.0,6.245,36.4%,37.9%,4.1%,10.9%,7.4%,0.2,5.9%,23.7%,47.4%,17.8%,18.2%,1.7,007057,"OGUNSIPE, MARVIN",25.0,https://media-cdn.incrowdsports.com/38cadc0e-2023-48c4-857e-e6976cd74fe5.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
127,4.0,2.8916666666666666,0%,0%,9.7%,20.8%,15%,0.0,33.3%,0%,66.7%,0%,0%,0.8,003327,"PENNINCK, BORIS",23.0,,CHA,CHA,Spirou Charleroi,https://media-cdn.incrowdsports.com/fe2c3484-72ab-463e-bda7-587b5e980e37.png
127,1.0,3.0833333333333335,0%,0%,0%,0%,0%,1.0,33.3%,33.3%,33.3%,0%,0%,3.0,005238,"PEREZ, PABLO",17.0,,PAM,VBC,Valencia Basket,https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png
127,3.0,1.627777777777778,0%,0%,0%,0%,0%,0.0,0%,0%,50%,50%,0%,0.7,011234,"SCHULTE, RIKUS",18.0,https://media-cdn.incrowdsports.com/307f7fde-5b8e-402d-9978-87766645f31e.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
127,3.0,2.8111111111111113,0%,26.6%,0%,14.1%,8.7%,0.0,0%,34.7%,34.7%,0%,200%,1.0,LKZ,"SHUKHOVTCOV, GRIGORY",32.0,,DYN;CSK;TIV,DYN;CSK;LOK,Dynamo Moscow;CSKA Moscow;Lokomotiv Kuban,https://media-cdn.incrowdsports.com/22ab0314-9deb-407c-97aa-4032f4017564.png;https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png;https://media-cdn.incrowdsports.com/21be1b6a-84bd-4e95-b685-f5d5e60e4a86.png
127,2.0,4.0,33.3%,33.3%,12%,0%,7.1%,0.0,0%,40%,40%,20%,0%,2.5,003522,"SIRIN, OSMAN",22.0,,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
127,2.0,8.158333333333333,42.9%,42.9%,0%,0%,0%,0.5,10%,20%,60%,10%,0%,5.0,AXL,"SIRVYDIS, VIRGINIUS",28.0,,PEM,PEM,PBC Ural Great Perm,https://media-cdn.incrowdsports.com/09641ca8-beb4-404f-b37b-a6019ab2337c.png
