Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2024,RS,19,169,191,PRS,P012608,"SHORTS, TJ",3FGA,Missed Three Pointer,0,495,583,I,0,0,0,12,08:32,21,27,20250103194256
2024,RS,19,169,193,PRS,P004197,"OUATTARA, YAKUBA",3FGA,Missed Three Pointer,0,533,476,I,0,0,0,12,08:22,21,27,20250103194305
2024,RS,19,169,197,BAR,P009992,"BRIZUELA, DARIO",3FGM,Three Pointer,3,-12,784,H,0,0,0,12,08:01,21,30,20250103194353
2024,RS,19,169,202,PRS,P012610,"WARD, TYSON",3FGA,Missed Three Pointer,0,489,558,I,0,0,0,13,07:43,21,30,20250103194435
2024,RS,19,169,204,BAR,P013379,"METU, CHIMEZIE",2FGA,Missed Two Pointer,0,407,345,G,0,0,0,13,07:30,21,30,20250103194447
2024,RS,19,169,218,BAR,P012795,"ANDERSON, JUSTIN",2FGA,Missed Two Pointer,0,-106,150,B,0,0,0,14,06:18,21,30,20250103194705
2024,RS,19,169,220,BAR,P006568,"FALL, YOUSSOUPHA",2FGA,Missed Two Pointer,0,-87,150,B,0,0,0,14,06:14,21,30,20250103194708
2024,RS,19,169,222,PRS,P012608,"SHORTS, TJ",2FGA,Missed Two Pointer,0,-81,125,B,0,0,0,14,06:06,21,30,20250103194717
2024,RS,19,169,243,PRS,P012640,"HIFI, NADIR",FTM,Free Throw In,1,-1,-1, ,0,0,0,15,05:51,22,30,20250103195149
2024,RS,19,169,247,BAR,P010106,"NUNEZ, JUAN",3FGA,Missed Three Pointer,0,-476,595,H,0,0,0,15,05:26,22,30,20250103195226
2024,RS,19,169,249,PRS,P007032,"LO, MAODO",2FGA,Missed Two Pointer,0,-112,194,B,0,0,0,15,05:02,22,30,20250103195301
2024,RS,19,169,252,PRS,P007032,"LO, MAODO",2FGM,Two Pointer,2,6,200,C,0,1,1,16,04:59,24,30,20250103195304
2024,RS,19,169,258,BAR,P013379,"METU, CHIMEZIE",2FGM,Two Pointer,2,56,188,C,0,0,0,16,04:32,24,32,20250103195521
2024,RS,19,169,260,PRS,P013373,"CAVALIERE, LEOPOLD",2FGA,Missed Two Pointer,0,12,156,C,0,0,0,16,04:11,24,32,20250103195541
2024,RS,19,169,263,BAR,P009862,"PUNTER, KEVIN",3FGA,Missed Three Pointer,0,633,382,I,0,0,0,17,03:52,24,32,20250103195601
2024,RS,19,169,265,PRS,P012640,"HIFI, NADIR",2FGM,Two Pointer,2,100,87,C,1,0,0,17,03:46,26,32,20250103195609
2024,RS,19,169,270,BAR,P003196,"HERNANGOMEZ, WILLY",2FGA,Missed Two Pointer,0,-56,207,B,0,0,0,17,03:29,26,32,20250103195805
2024,RS,19,169,272,PRS,P007032,"LO, MAODO",2FGM,Two Pointer,2,-62,125,B,0,0,0,17,03:21,28,32,20250103195813
2024,RS,19,169,274,BAR,P012745,"PARKER, JABARI",3FGA,Missed Three Pointer,0,395,702,I,0,0,0,18,02:59,28,32,20250103195836
2024,RS,19,169,276,PRS,P007032,"LO, MAODO",3FGA,Missed Three Pointer,0,-376,696,H,0,0,0,18,02:42,28,32,20250103195853
2024,RS,19,169,278,PRS,P013373,"CAVALIERE, LEOPOLD",2FGA,Missed Two Pointer,0,18,238,E,0,0,0,18,02:38,28,32,20250103195857
2024,RS,19,169,280,BAR,P009862,"PUNTER, KEVIN",2FGM,Two Pointer,2,56,125,C,1,0,0,18,02:35,28,34,20250103195928
2024,RS,19,169,293,BAR,P009862,"PUNTER, KEVIN",FTM,Free Throw In,1,-1,-1, ,1,0,0,18,02:35,28,35,20250103200031
2024,RS,19,169,294,PRS,P012610,"WARD, TYSON",3FGM,Three Pointer,3,552,520,I,0,0,0,18,02:16,31,35,20250103200049
2024,RS,19,169,297,BAR,P003196,"HERNANGOMEZ, WILLY",2FGA,Missed Two Pointer,0,-119,131,B,0,0,0,19,01:57,31,35,20250103200122
2024,RS,19,169,299,BAR,P003196,"HERNANGOMEZ, WILLY",2FGM,Two Pointer,2,56,125,C,0,1,0,19,01:53,31,37,20250103200126
2024,RS,19,169,300,PRS,P012613,"JANTUNEN, MIKAEL",2FGA,Missed Two Pointer,0,50,194,C,0,0,0,19,01:38,31,37,20250103200141
2024,RS,19,169,309,BAR,P003196,"HERNANGOMEZ, WILLY",FTM,Free Throw In,1,-1,-1, ,1,0,0,19,01:31,31,38,20250103200411
2024,RS,19,169,315,BAR,P009862,"PUNTER, KEVIN",3FGA,Missed Three Pointer,0,-539,803,H,0,0,0,20,00:51,31,38,20250103200524
2024,RS,19,169,317,BAR,P012745,"PARKER, JABARI",2FGA,Missed Two Pointer,0,-43,250,D,0,0,0,20,00:46,31,38,20250103200529
2024,RS,19,169,319,PRS,P012608,"SHORTS, TJ",2FGM,Two Pointer,2,31,94,C,1,0,0,20,00:38,33,38,20250103200538
2024,RS,19,169,323,BAR,P002939,"SATORANSKY, TOMAS",2FGM,Two Pointer,2,12,219,C,0,0,0,20,00:21,33,40,20250103200744
2024,RS,19,169,324,PRS,P004197,"OUATTARA, YAKUBA",3FGM,Three Pointer,3,-589,539,H,0,0,0,20,00:00,36,40,20250103200811
2024,RS,19,169,331,PRS,P012610,"WARD, TYSON",3FGA,Missed Three Pointer,0,602,445,I,0,0,0,21,09:44,36,40,20250103202359
2024,RS,19,169,333,BAR,P012745,"PARKER, JABARI",3FGM,Three Pointer,3,595,520,I,0,0,0,21,09:24,36,43,20250103202419
2024,RS,19,169,337,PRS,P012610,"WARD, TYSON",FTM,Free Throw In,1,-1,-1, ,0,0,0,21,09:18,37,43,20250103202445
2024,RS,19,169,339,PRS,P012610,"WARD, TYSON",FTM,Free Throw In,1,-1,-1, ,0,0,0,21,09:18,38,43,20250103202455
2024,RS,19,169,343,BAR,P003478,"ABRINES, ALEX",FTM,Free Throw In,1,-1,-1, ,0,0,0,22,08:58,38,44,20250103202546
2024,RS,19,169,345,BAR,P003478,"ABRINES, ALEX",FTM,Free Throw In,1,-1,-1, ,0,0,0,22,08:58,38,45,20250103202558
2024,RS,19,169,346,PRS,P012610,"WARD, TYSON",3FGA,Missed Three Pointer,0,-432,595,H,0,0,0,22,08:38,38,45,20250103202621
2024,RS,19,169,348,BAR,P003478,"ABRINES, ALEX",3FGA,Missed Three Pointer,0,-426,639,H,0,0,0,22,08:21,38,45,20250103202638
2024,RS,19,169,350,PRS,P012608,"SHORTS, TJ",2FGA,Missed Two Pointer,0,-12,483,F,0,0,0,22,08:00,38,45,20250103202659
2024,RS,19,169,353,PRS,P004197,"OUATTARA, YAKUBA",3FGA,Missed Three Pointer,0,526,526,I,0,0,0,23,07:43,38,45,20250103202816
2024,RS,19,169,355,BAR,P009862,"PUNTER, KEVIN",3FGM,Three Pointer,3,-508,771,H,0,0,0,23,07:30,38,48,20250103202830
2024,RS,19,169,357,PRS,P012610,"WARD, TYSON",2FGM,Two Pointer,2,6,169,C,0,0,0,23,07:11,40,48,20250103202849
2024,RS,19,169,359,BAR,P009862,"PUNTER, KEVIN",3FGA,Missed Three Pointer,0,-357,727,H,0,0,0,24,06:53,40,48,20250103202907
2024,RS,19,169,367,BAR,P003196,"HERNANGOMEZ, WILLY",2FGM,Two Pointer,2,-12,175,B,0,1,0,24,06:40,40,50,20250103202949
2024,RS,19,169,369,PRS,P012608,"SHORTS, TJ",2FGM,Two Pointer,2,50,131,C,1,0,0,24,06:32,42,50,20250103202957
2024,RS,19,169,376,BAR,P003196,"HERNANGOMEZ, WILLY",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:16,42,51,20250103203048
2024,RS,19,169,378,BAR,P003196,"HERNANGOMEZ, WILLY",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:16,42,52,20250103203059
2024,RS,19,169,380,PRS,P012613,"JANTUNEN, MIKAEL",3FGA,Missed Three Pointer,0,577,583,I,0,0,0,25,05:59,42,52,20250103203119
2024,RS,19,169,382,BAR,P012745,"PARKER, JABARI",2FGA,Missed Two Pointer,0,376,244,G,0,0,0,25,05:41,42,52,20250103203136
2024,RS,19,169,384,BAR,P003196,"HERNANGOMEZ, WILLY",2FGA,Missed Two Pointer,0,363,269,G,0,0,0,25,05:38,42,52,20250103203140
2024,RS,19,169,386,BAR,P003196,"HERNANGOMEZ, WILLY",2FGA,Missed Two Pointer,0,345,326,G,0,0,0,25,05:34,42,52,20250103203144
2024,RS,19,169,388,PRS,P012609,"MALCOLM, COLLIN",2FGA,Missed Two Pointer,0,163,163,C,0,0,0,25,05:26,42,52,20250103203152
2024,RS,19,169,390,BAR,P003196,"HERNANGOMEZ, WILLY",2FGM,Two Pointer,2,31,156,C,0,0,0,25,05:16,42,54,20250103203207
2024,RS,19,169,400,BAR,P012745,"PARKER, JABARI",2FGM,Two Pointer,2,-12,144,B,0,1,0,25,05:16,42,56,20250103203418
2024,RS,19,169,402,PRS,P012640,"HIFI, NADIR",3FGM,Three Pointer,3,-345,696,H,0,0,0,26,04:58,45,56,20250103203428
2024,RS,19,169,403,BAR,P003478,"ABRINES, ALEX",3FGA,Missed Three Pointer,0,570,432,I,0,0,0,26,04:32,45,56,20250103203454
2024,RS,19,169,405,PRS,P005793,"SY, BANDJA",3FGM,Three Pointer,3,583,552,I,0,0,0,26,04:24,48,56,20250103203502
2024,RS,19,169,410,BAR,P002939,"SATORANSKY, TOMAS",3FGM,Three Pointer,3,-376,683,H,0,0,0,26,04:08,48,59,20250103203701
2024,RS,19,169,413,PRS,P007032,"LO, MAODO",2FGM,Two Pointer,2,-56,112,B,1,0,0,27,03:55,50,59,20250103203714
2024,RS,19,169,420,PRS,P012609,"MALCOLM, COLLIN",2FGA,Missed Two Pointer,0,18,238,E,0,0,0,27,03:24,50,59,20250103203804
2024,RS,19,169,424,BAR,P009862,"PUNTER, KEVIN",3FGA,Missed Three Pointer,0,526,664,I,0,0,0,27,03:02,50,59,20250103203855
2024,RS,19,169,427,BAR,P003196,"HERNANGOMEZ, WILLY",2FGM,Two Pointer,2,81,188,C,0,1,0,28,02:52,50,61,20250103203905
2024,RS,19,169,429,PRS,P012609,"MALCOLM, COLLIN",2FGA,Missed Two Pointer,0,-12,238,D,0,0,0,28,02:38,50,61,20250103203919
2024,RS,19,169,431,BAR,P002939,"SATORANSKY, TOMAS",3FGM,Three Pointer,3,-395,664,H,0,0,0,28,02:31,50,64,20250103203927
2024,RS,19,169,433,PRS,P007032,"LO, MAODO",2FGM,Two Pointer,2,-12,156,B,0,0,0,28,02:14,52,64,20250103203946
2024,RS,19,169,444,PRS,P007032,"LO, MAODO",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:14,53,64,20250103204024
2024,RS,19,169,446,BAR,P009862,"PUNTER, KEVIN",2FGA,Missed Two Pointer,0,-388,363,F,0,0,0,29,01:50,53,64,20250103204055
2024,RS,19,169,456,BAR,P012795,"ANDERSON, JUSTIN",3FGA,Missed Three Pointer,0,464,558,I,0,0,0,29,01:30,53,64,20250103204148
2024,RS,19,169,458,PRS,P012610,"WARD, TYSON",2FGM,Two Pointer,2,-125,125,B,0,0,0,29,01:19,55,64,20250103204158
2024,RS,19,169,467,PRS,P012608,"SHORTS, TJ",2FGA,Missed Two Pointer,0,-388,288,F,0,0,0,30,00:46,55,64,20250103204426
2024,RS,19,169,482,BAR,P003478,"ABRINES, ALEX",FTM,Free Throw In,1,-1,-1, ,0,0,1,30,00:11,55,65,20250103204618
2024,RS,19,169,490,BAR,P009992,"BRIZUELA, DARIO",2FGA,Missed Two Pointer,0,426,94,E,0,0,0,30,00:00,55,65,20250103204655
2024,RS,19,169,496,BAR,P013379,"METU, CHIMEZIE",2FGM,Two Pointer,2,12,37,C,0,0,0,31,09:44,55,67,20250103204931
2024,RS,19,169,500,PRS,P012610,"WARD, TYSON",FTM,Free Throw In,1,-1,-1, ,0,0,0,31,09:34,56,67,20250103205010
2024,RS,19,169,501,PRS,P012610,"WARD, TYSON",FTM,Free Throw In,1,-1,-1, ,0,0,0,31,09:34,57,67,20250103205021
2024,RS,19,169,502,BAR,P010106,"NUNEZ, JUAN",3FGA,Missed Three Pointer,0,-483,790,H,0,0,0,31,09:13,57,67,20250103205046
2024,RS,19,169,504,BAR,P013379,"METU, CHIMEZIE",2FGM,Two Pointer,2,56,269,E,0,1,0,31,09:08,57,69,20250103205051
2024,RS,19,169,505,PRS,P012608,"SHORTS, TJ",2FGM,Two Pointer,2,-100,156,B,0,0,0,31,09:02,59,69,20250103205059
2024,RS,19,169,509,BAR,P012745,"PARKER, JABARI",2FGM,Two Pointer,2,-464,156,F,0,0,0,32,08:31,59,71,20250103205159
2024,RS,19,169,512,BAR,P013379,"METU, CHIMEZIE",2FGM,Two Pointer,2,-31,56,B,1,0,1,32,08:28,59,73,20250103205208
2024,RS,19,169,517,PRS,P010390,"HAYES, KEVARRIUS",2FGM,Two Pointer,2,-100,112,B,0,0,0,32,08:04,61,73,20250103205304
2024,RS,19,169,519,BAR,P012745,"PARKER, JABARI",3FGA,Missed Three Pointer,0,225,715,I,0,0,0,33,07:38,61,73,20250103205330
2024,RS,19,169,528,PRS,P012608,"SHORTS, TJ",FTM,Free Throw In,1,-1,-1, ,0,0,0,33,07:34,62,73,20250103205546
2024,RS,19,169,529,PRS,P012608,"SHORTS, TJ",FTM,Free Throw In,1,-1,-1, ,0,0,0,33,07:34,63,73,20250103205557
2024,RS,19,169,530,PRS,P012608,"SHORTS, TJ",FTM,Free Throw In,1,-1,-1, ,0,0,0,33,07:34,64,73,20250103205608
2024,RS,19,169,538,PRS,P012640,"HIFI, NADIR",FTM,Free Throw In,1,-1,-1, ,0,0,0,33,07:19,65,73,20250103205920
2024,RS,19,169,540,PRS,P012640,"HIFI, NADIR",3FGA,Missed Three Pointer,0,-558,564,H,0,0,0,33,07:08,65,73,20250103210000
2024,RS,19,169,550,PRS,P012640,"HIFI, NADIR",3FGM,Three Pointer,3,269,834,I,0,0,1,34,06:52,68,73,20250103210058
2024,RS,19,169,553,PRS,P012640,"HIFI, NADIR",3FGA,Missed Three Pointer,0,-476,646,H,0,0,0,34,06:26,68,73,20250103210124
2024,RS,19,169,555,BAR,P013379,"METU, CHIMEZIE",2FGM,Two Pointer,2,75,138,C,0,0,0,34,06:17,68,75,20250103210136
2024,RS,19,169,565,BAR,P013379,"METU, CHIMEZIE",FTM,Free Throw In,1,-1,-1, ,0,0,0,34,06:17,68,76,20250103210219
2024,RS,19,169,575,PRS,P012640,"HIFI, NADIR",FTM,Free Throw In,1,-1,-1, ,0,0,0,34,06:10,69,76,20250103210406
2024,RS,19,169,576,PRS,P012640,"HIFI, NADIR",FTM,Free Throw In,1,-1,-1, ,0,0,0,34,06:10,70,76,20250103210419
2024,RS,19,169,578,BAR,P012745,"PARKER, JABARI",3FGA,Missed Three Pointer,0,589,589,I,0,0,0,35,05:51,70,76,20250103210440
2024,RS,19,169,580,PRS,P007032,"LO, MAODO",2FGM,Two Pointer,2,18,219,C,0,0,0,35,05:42,72,76,20250103210545
2024,RS,19,169,581,BAR,P003196,"HERNANGOMEZ, WILLY",2FGM,Two Pointer,2,-62,150,B,0,0,0,35,05:31,72,78,20250103210635
2024,RS,19,169,590,PRS,P012640,"HIFI, NADIR",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:17,73,78,20250103210826
2024,RS,19,169,593,PRS,P012640,"HIFI, NADIR",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:17,74,78,20250103210907
2024,RS,19,169,595,BAR,P003478,"ABRINES, ALEX",3FGM,Three Pointer,3,-363,677,H,0,0,0,36,04:57,74,81,20250103210929
2024,RS,19,169,597,PRS,P007032,"LO, MAODO",3FGM,Three Pointer,3,-464,664,H,0,0,0,36,04:46,77,81,20250103210940
2024,RS,19,169,606,BAR,P003196,"HERNANGOMEZ, WILLY",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:28,77,82,20250103211222
2024,RS,19,169,608,PRS,P012640,"HIFI, NADIR",3FGA,Missed Three Pointer,0,-589,457,H,0,0,0,36,04:04,77,82,20250103211249
2024,RS,19,169,611,PRS,P005793,"SY, BANDJA",2FGA,Missed Two Pointer,0,-25,244,D,0,0,0,37,03:59,77,82,20250103211255
2024,RS,19,169,615,BAR,P003196,"HERNANGOMEZ, WILLY",2FGM,Two Pointer,2,12,194,C,0,0,0,37,03:43,77,84,20250103211311
2024,RS,19,169,617,PRS,P007032,"LO, MAODO",2FGA,Missed Two Pointer,0,87,163,C,0,0,0,37,03:22,77,84,20250103211346
2024,RS,19,169,620,BAR,P002939,"SATORANSKY, TOMAS",2FGM,Two Pointer,2,-12,163,B,0,0,0,38,02:56,77,86,20250103211413
2024,RS,19,169,622,PRS,P012640,"HIFI, NADIR",3FGA,Missed Three Pointer,0,432,595,I,0,0,0,38,02:48,77,86,20250103211421
2024,RS,19,169,624,BAR,P012745,"PARKER, JABARI",2FGA,Missed Two Pointer,0,376,156,E,0,0,0,38,02:25,77,86,20250103211444
2024,RS,19,169,626,PRS,P007032,"LO, MAODO",2FGA,Missed Two Pointer,0,-150,181,B,0,0,0,38,02:11,77,86,20250103211458
2024,RS,19,169,629,BAR,P009862,"PUNTER, KEVIN",3FGA,Missed Three Pointer,0,-445,595,H,0,0,0,39,01:54,77,86,20250103211515
2024,RS,19,169,632,BAR,P002939,"SATORANSKY, TOMAS",3FGA,Missed Three Pointer,0,501,627,I,0,0,0,39,01:41,77,86,20250103211742
2024,RS,19,169,642,BAR,P003196,"HERNANGOMEZ, WILLY",FTM,Free Throw In,1,-1,-1, ,0,0,1,39,01:18,77,87,20250103212009
2024,RS,19,169,644,BAR,P003196,"HERNANGOMEZ, WILLY",FTM,Free Throw In,1,-1,-1, ,0,0,1,39,01:18,77,88,20250103212024
2024,RS,19,169,653,PRS,P012613,"JANTUNEN, MIKAEL",2FGA,Missed Two Pointer,0,-106,156,B,0,0,0,40,00:31,77,88,20250103212154
2024,RS,19,169,655,BAR,P009862,"PUNTER, KEVIN",2FGM,Two Pointer,2,50,175,C,0,0,0,40,00:09,77,90,20250103212246
2024,RS,19,169,656,PRS,P012613,"JANTUNEN, MIKAEL",2FGM,Two Pointer,2,-12,138,B,0,0,0,40,00:02,79,90,20250103212254
2024,RS,19,169,658,BAR,P009862,"PUNTER, KEVIN",3FGA,Missed Three Pointer,0,-439,947,H,0,0,0,40,00:00,79,90,20250103212302
2024,RS,19,170,4,PAR,P007870,"DAVIES, BRANDON",2FGA,Missed Two Pointer,0,18,326,E,0,0,0,1,09:37,0,0,20250103193424
2024,RS,19,170,8,PAR,P007870,"DAVIES, BRANDON",2FGM,Two Pointer,2,0,18,A,1,0,1,1,09:08,2,0,20250103193453
2024,RS,19,170,11,TEL,P011193,"BLATT, TAMIR",3FGA,Missed Three Pointer,0,382,583,I,0,0,0,2,08:55,2,0,20250103193507
2024,RS,19,170,13,PAR,P007870,"DAVIES, BRANDON",2FGA,Missed Two Pointer,0,18,445,G,0,0,0,2,08:46,2,0,20250103193515
2024,RS,19,170,15,TEL,P007519,"JOKUBAITIS, ROKAS",2FGM,Two Pointer,2,238,476,G,0,0,0,2,08:35,2,2,20250103193527
2024,RS,19,170,16,PAR,P012720,"BROWN, STERLING",2FGA,Missed Two Pointer,0,100,43,C,0,0,0,2,08:19,2,2,20250103193543
2024,RS,19,170,18,PAR,P012720,"BROWN, STERLING",2FGM,Two Pointer,2,62,56,C,0,1,0,2,08:13,4,2,20250103193548
2024,RS,19,170,19,TEL,P013382,"RANDOLPH, LEVI",2FGA,Missed Two Pointer,0,414,232,G,0,0,0,2,08:05,4,2,20250103193557
2024,RS,19,170,24,PAR,P007870,"DAVIES, BRANDON",2FGM,Two Pointer,2,-81,25,B,1,0,1,3,07:48,6,2,20250103193614
2024,RS,19,170,26,TEL,P006835,"HOARD, JAYLEN",2FGA,Missed Two Pointer,0,6,12,A,0,0,0,3,07:42,6,2,20250103193620
2024,RS,19,170,28,PAR,P012720,"BROWN, STERLING",3FGM,Three Pointer,3,652,207,I,1,0,0,3,07:34,9,2,20250103193628
2024,RS,19,170,30,TEL,P013382,"RANDOLPH, LEVI",3FGM,Three Pointer,3,-658,131,H,0,0,0,3,07:15,9,5,20250103193647
2024,RS,19,170,32,PAR,P013369,"JONES, CARLIK",2FGA,Missed Two Pointer,0,50,250,E,0,0,0,3,07:05,9,5,20250103193657
2024,RS,19,170,34,PAR,P006760,"BONGA, ISAAC",2FGA,Missed Two Pointer,0,62,100,C,0,0,0,3,07:03,9,5,20250103193659
2024,RS,19,170,37,PAR,P007870,"DAVIES, BRANDON",2FGM,Two Pointer,2,-12,12,A,0,1,0,4,06:57,11,5,20250103193705
2024,RS,19,170,41,PAR,P013369,"JONES, CARLIK",2FGM,Two Pointer,2,-31,18,A,1,0,1,4,06:47,13,5,20250103193716
2024,RS,19,170,46,TEL,P011193,"BLATT, TAMIR",2FGA,Missed Two Pointer,0,307,451,G,0,0,0,4,06:20,13,5,20250103193927
2024,RS,19,170,48,PAR,P007632,"NAKIC, MARIO",3FGA,Missed Three Pointer,0,-232,664,H,0,0,0,4,06:08,13,5,20250103193940
2024,RS,19,170,55,PAR,P006760,"BONGA, ISAAC",3FGA,Missed Three Pointer,0,627,263,I,0,0,0,5,05:43,13,5,20250103194034
2024,RS,19,170,57,TEL,P013382,"RANDOLPH, LEVI",2FGA,Missed Two Pointer,0,62,112,C,0,0,0,5,05:20,13,5,20250103194100
2024,RS,19,170,63,PAR,P013369,"JONES, CARLIK",2FGM,Two Pointer,2,-87,56,B,1,0,1,5,05:11,15,5,20250103194133
2024,RS,19,170,66,TEL,P012604,"WILLIAMS, TREVION",2FGA,Missed Two Pointer,0,-87,94,B,0,0,0,6,04:54,15,5,20250103194151
2024,RS,19,170,70,PAR,P007870,"DAVIES, BRANDON",2FGM,Two Pointer,2,-100,62,B,0,0,0,6,04:43,17,5,20250103194201
2024,RS,19,170,75,TEL,P006835,"HOARD, JAYLEN",FTM,Free Throw In,1,-1,-1, ,0,0,0,6,04:26,17,6,20250103194321
2024,RS,19,170,83,PAR,P012720,"BROWN, STERLING",2FGM,Two Pointer,2,12,476,G,0,0,0,6,04:10,19,6,20250103194352
2024,RS,19,170,85,TEL,P013382,"RANDOLPH, LEVI",2FGA,Missed Two Pointer,0,-12,225,B,0,0,0,7,03:44,19,6,20250103194419
2024,RS,19,170,87,TEL,P011219,"SORKIN, ROMAN",2FGM,Two Pointer,2,-25,112,B,0,1,0,7,03:40,19,8,20250103194422
2024,RS,19,170,88,PAR,P013369,"JONES, CARLIK",3FGA,Missed Three Pointer,0,-407,602,H,0,0,0,7,03:25,19,8,20250103194437
2024,RS,19,170,95,TEL,P007519,"JOKUBAITIS, ROKAS",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:14,19,9,20250103194554
2024,RS,19,170,96,TEL,P007519,"JOKUBAITIS, ROKAS",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:14,19,10,20250103194604
2024,RS,19,170,100,PAR,P012720,"BROWN, STERLING",2FGA,Missed Two Pointer,0,-18,269,D,0,0,0,8,02:58,19,10,20250103194633
2024,RS,19,170,105,PAR,P013370,"WASHINGTON, DUANE",3FGA,Missed Three Pointer,0,-508,476,H,0,0,0,8,02:50,19,10,20250103194805
2024,RS,19,170,107,TEL,P013250,"DeJULIUS, DAVID",3FGA,Missed Three Pointer,0,-332,621,H,0,0,0,8,02:26,19,10,20250103194829
2024,RS,19,170,113,PAR,P011981,"JONES, TYRIQUE",2FGM,Two Pointer,2,81,181,C,0,0,0,8,02:08,21,10,20250103194910
2024,RS,19,170,117,PAR,P012720,"BROWN, STERLING",2FGM,Two Pointer,2,-18,6,A,1,0,1,9,01:39,23,10,20250103194939
2024,RS,19,170,118,TEL,P006835,"HOARD, JAYLEN",2FGM,Two Pointer,2,150,56,C,0,0,0,9,01:29,23,12,20250103194950
2024,RS,19,170,120,PAR,P013370,"WASHINGTON, DUANE",2FGM,Two Pointer,2,69,112,C,0,0,0,9,01:14,25,12,20250103195005
2024,RS,19,170,127,PAR,P006760,"BONGA, ISAAC",3FGA,Missed Three Pointer,0,-445,558,H,0,0,0,10,00:37,25,12,20250103195108
2024,RS,19,170,129,TEL,P011219,"SORKIN, ROMAN",3FGA,Missed Three Pointer,0,31,715,I,0,0,0,10,00:25,25,12,20250103195120
2024,RS,19,170,135,PAR,P013370,"WASHINGTON, DUANE",FTM,Free Throw In,1,-1,-1, ,0,0,0,10,00:12,26,12,20250103195236
2024,RS,19,170,136,PAR,P013370,"WASHINGTON, DUANE",FTM,Free Throw In,1,-1,-1, ,0,0,0,10,00:12,27,12,20250103195253
2024,RS,19,170,146,TEL,P007519,"JOKUBAITIS, ROKAS",2FGA,Missed Two Pointer,0,-426,94,D,0,0,0,11,09:32,27,12,20250103195605
2024,RS,19,170,150,TEL,P011202,"SHAYOK, MARIAL",3FGA,Missed Three Pointer,0,-633,269,H,0,0,0,11,09:29,27,12,20250103195630
2024,RS,19,170,152,TEL,P011193,"BLATT, TAMIR",3FGA,Missed Three Pointer,0,420,577,I,0,0,0,11,09:25,27,12,20250103195634
2024,RS,19,170,156,TEL,P007519,"JOKUBAITIS, ROKAS",2FGA,Missed Two Pointer,0,407,94,E,0,0,0,11,09:22,27,12,20250103195652
2024,RS,19,170,164,PAR,P011981,"JONES, TYRIQUE",2FGM,Two Pointer,2,-238,94,B,0,0,0,11,09:01,29,12,20250103195745
2024,RS,19,170,166,TEL,P011219,"SORKIN, ROMAN",2FGM,Two Pointer,2,-75,56,B,0,0,0,12,08:39,29,14,20250103195811
2024,RS,19,170,168,PAR,P011836,"MIKE, ISIAHA",2FGA,Missed Two Pointer,0,-125,50,B,0,0,0,12,08:19,29,14,20250103195844
2024,RS,19,170,170,PAR,P010781,"LUNDBERG, IFFE",3FGA,Missed Three Pointer,0,37,1129,I,0,0,0,12,08:13,29,14,20250103195854
2024,RS,19,170,173,TEL,P011219,"SORKIN, ROMAN",2FGM,Two Pointer,2,301,175,E,0,0,1,13,07:53,29,16,20250103195919
2024,RS,19,170,177,PAR,P006591,"NTILIKINA, FRANK",3FGM,Three Pointer,3,445,552,I,0,0,0,13,07:34,32,16,20250103200129
2024,RS,19,170,181,PAR,P010781,"LUNDBERG, IFFE",3FGM,Three Pointer,3,-18,702,H,0,0,1,13,07:03,35,16,20250103200200
2024,RS,19,170,186,TEL,P011219,"SORKIN, ROMAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,14,06:44,35,17,20250103200249
2024,RS,19,170,188,TEL,P011219,"SORKIN, ROMAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,14,06:44,35,18,20250103200302
2024,RS,19,170,191,PAR,P011836,"MIKE, ISIAHA",2FGM,Two Pointer,2,100,56,C,0,0,0,14,06:33,37,18,20250103200321
2024,RS,19,170,193,TEL,P011193,"BLATT, TAMIR",2FGM,Two Pointer,2,244,526,G,0,0,0,14,06:18,37,20,20250103200336
2024,RS,19,170,195,PAR,P013370,"WASHINGTON, DUANE",3FGA,Missed Three Pointer,0,-514,752,H,0,0,0,15,05:52,37,20,20250103200416
2024,RS,19,170,199,TEL,P011219,"SORKIN, ROMAN",2FGA,Missed Two Pointer,0,125,50,C,0,0,0,15,05:19,37,20,20250103200559
2024,RS,19,170,203,TEL,P007990,"DIBARTOLOMEO, JOHN",3FGM,Three Pointer,3,-621,326,H,0,1,0,15,05:09,37,23,20250103200609
2024,RS,19,170,205,PAR,P010781,"LUNDBERG, IFFE",3FGA,Missed Three Pointer,0,539,457,I,0,0,0,15,05:00,37,23,20250103200619
